site_name,site_lat,site_lon,reach_ID,y_pred,date,year,month
Purus_Labrea,-7.26,-64.8,62292300311,71.14453,1999-07-19,1999,7
Purus_Labrea,-7.26,-64.8,62292300311,86.79768,1999-08-04,1999,8
Purus_Labrea,-7.26,-64.8,62292300311,95.87838,1999-08-20,1999,8
Purus_Labrea,-7.26,-64.8,62292300311,91.85039,1999-09-05,1999,9
Purus_Labrea,-7.26,-64.8,62292300311,90.90877,1999-10-07,1999,10
Purus_Labrea,-7.26,-64.8,62292300311,45.578754,1999-10-23,1999,10
Purus_Labrea,-7.26,-64.8,62292300311,225.54742,1999-12-10,1999,12
Purus_Labrea,-7.26,-64.8,62292300311,114.50226,2000-07-05,2000,7
Purus_Labrea,-7.26,-64.8,62292300311,32.473667,2000-08-06,2000,8
Purus_Labrea,-7.26,-64.8,62292300311,57.095222,2000-08-22,2000,8
Purus_Labrea,-7.26,-64.8,62292300311,80.03409,2001-04-19,2001,4
Purus_Labrea,-7.26,-64.8,62292300311,218.93147,2001-05-21,2001,5
Purus_Labrea,-7.26,-64.8,62292300311,62.322803,2001-06-06,2001,6
Purus_Labrea,-7.26,-64.8,62292300311,87.35382,2001-06-22,2001,6
Purus_Labrea,-7.26,-64.8,62292300311,58.01291,2001-07-24,2001,7
Purus_Labrea,-7.26,-64.8,62292300311,60.906837,2001-08-25,2001,8
Purus_Labrea,-7.26,-64.8,62292300311,100.61454,2001-10-28,2001,10
Purus_Labrea,-7.26,-64.8,62292300311,114.14182,2001-11-13,2001,11
Purus_Labrea,-7.26,-64.8,62292300311,170.1141,2001-12-15,2001,12
Purus_Labrea,-7.26,-64.8,62292300311,144.78162,2002-03-05,2002,3
Purus_Labrea,-7.26,-64.8,62292300311,190.55505,2002-04-06,2002,4
Purus_Labrea,-7.26,-64.8,62292300311,198.99829,2002-06-09,2002,6
Purus_Labrea,-7.26,-64.8,62292300311,98.92572,2002-06-25,2002,6
Purus_Labrea,-7.26,-64.8,62292300311,74.248245,2002-07-11,2002,7
Purus_Labrea,-7.26,-64.8,62292300311,279.36777,2002-08-12,2002,8
Purus_Labrea,-7.26,-64.8,62292300311,103.290245,2002-08-28,2002,8
Purus_Labrea,-7.26,-64.8,62292300311,33.69677,2002-09-13,2002,9
Purus_Labrea,-7.26,-64.8,62292300311,163.28424,2002-11-16,2002,11
Purus_Labrea,-7.26,-64.8,62292300311,275.70944,2003-02-20,2003,2
Purus_Labrea,-7.26,-64.8,62292300311,126.89453,2003-03-08,2003,3
Purus_Labrea,-7.26,-64.8,62292300311,79.42521,2003-08-15,2003,8
Purus_Labrea,-7.26,-64.8,62292300311,63.328438,2003-10-02,2003,10
Purus_Labrea,-7.26,-64.8,62292300311,83.116776,2004-07-16,2004,7
Purus_Labrea,-7.26,-64.8,62292300311,67.557625,2004-08-01,2004,8
Purus_Labrea,-7.26,-64.8,62292300311,381.8843,2004-11-05,2004,11
Purus_Labrea,-7.26,-64.8,62292300311,543.0358,2005-01-24,2005,1
Purus_Labrea,-7.26,-64.8,62292300311,269.5979,2005-04-14,2005,4
Purus_Labrea,-7.26,-64.8,62292300311,63.616066,2005-06-01,2005,6
Purus_Labrea,-7.26,-64.8,62292300311,57.15379,2005-06-17,2005,6
Purus_Labrea,-7.26,-64.8,62292300311,53.056705,2005-07-03,2005,7
Purus_Labrea,-7.26,-64.8,62292300311,42.886974,2005-08-04,2005,8
Purus_Labrea,-7.26,-64.8,62292300311,43.823742,2005-09-05,2005,9
Purus_Labrea,-7.26,-64.8,62292300311,65.16556,2006-06-20,2006,6
Purus_Labrea,-7.26,-64.8,62292300311,72.172874,2006-08-07,2006,8
Purus_Labrea,-7.26,-64.8,62292300311,54.21233,2006-08-23,2006,8
Purus_Labrea,-7.26,-64.8,62292300311,32.579952,2006-09-08,2006,9
Purus_Labrea,-7.26,-64.8,62292300311,184.35657,2006-11-27,2006,11
Purus_Labrea,-7.26,-64.8,62292300311,296.9217,2007-04-04,2007,4
Purus_Labrea,-7.26,-64.8,62292300311,231.05705,2007-05-22,2007,5
Purus_Labrea,-7.26,-64.8,62292300311,165.5008,2007-06-07,2007,6
Purus_Labrea,-7.26,-64.8,62292300311,92.51056,2007-06-23,2007,6
Purus_Labrea,-7.26,-64.8,62292300311,42.30264,2007-07-09,2007,7
Purus_Labrea,-7.26,-64.8,62292300311,35.755104,2007-07-25,2007,7
Purus_Labrea,-7.26,-64.8,62292300311,79.09005,2007-08-10,2007,8
Purus_Labrea,-7.26,-64.8,62292300311,30.200546,2007-08-26,2007,8
Purus_Labrea,-7.26,-64.8,62292300311,42.043266,2007-09-11,2007,9
Purus_Labrea,-7.26,-64.8,62292300311,62.826298,2007-09-27,2007,9
Purus_Labrea,-7.26,-64.8,62292300311,198.75122,2008-04-06,2008,4
Purus_Labrea,-7.26,-64.8,62292300311,103.059265,2008-05-24,2008,5
Purus_Labrea,-7.26,-64.8,62292300311,46.92327,2008-07-27,2008,7
Purus_Labrea,-7.26,-64.8,62292300311,69.91838,2008-08-12,2008,8
Purus_Labrea,-7.26,-64.8,62292300311,42.685513,2008-08-28,2008,8
Purus_Labrea,-7.26,-64.8,62292300311,77.14625,2009-07-14,2009,7
Purus_Labrea,-7.26,-64.8,62292300311,76.62232,2009-07-30,2009,7
Purus_Labrea,-7.26,-64.8,62292300311,45.222454,2009-08-31,2009,8
Purus_Labrea,-7.26,-64.8,62292300311,200.3458,2010-04-12,2010,4
Purus_Labrea,-7.26,-64.8,62292300311,76.8443,2010-05-14,2010,5
Purus_Labrea,-7.26,-64.8,62292300311,158.21846,2010-05-30,2010,5
Purus_Labrea,-7.26,-64.8,62292300311,107.54335,2010-06-15,2010,6
Purus_Labrea,-7.26,-64.8,62292300311,50.066067,2010-07-01,2010,7
Purus_Labrea,-7.26,-64.8,62292300311,44.065178,2010-08-02,2010,8
Purus_Labrea,-7.26,-64.8,62292300311,68.56323,2010-09-03,2010,9
Purus_Labrea,-7.26,-64.8,62292300311,281.10727,2010-12-24,2010,12
Purus_Labrea,-7.26,-64.8,62292300311,212.97429,2011-05-01,2011,5
Purus_Labrea,-7.26,-64.8,62292300311,60.16139,2011-06-02,2011,6
Purus_Labrea,-7.26,-64.8,62292300311,51.067608,2011-07-20,2011,7
Purus_Labrea,-7.26,-64.8,62292300311,31.199442,2011-09-06,2011,9
Purus_Labrea,-7.26,-64.8,62292300311,62.32684,2011-09-22,2011,9
Purus_Labrea,-7.26,-64.8,62292300311,104.81384,2012-06-04,2012,6
Purus_Labrea,-7.26,-64.8,62292300311,114.79839,2012-06-20,2012,6
Purus_Labrea,-7.26,-64.8,62292300311,41.57914,2012-07-22,2012,7
Purus_Labrea,-7.26,-64.8,62292300311,29.089773,2012-08-07,2012,8
Purus_Labrea,-7.26,-64.8,62292300311,72.79358,2012-08-23,2012,8
Purus_Labrea,-7.26,-64.8,62292300311,29.499014,2012-09-08,2012,9
Purus_Labrea,-7.26,-64.8,62292300311,34.36304,2012-09-24,2012,9
Purus_Labrea,-7.26,-64.8,62292300311,41.625126,2012-10-10,2012,10
Purus_Labrea,-7.26,-64.8,62292300311,288.82733,2013-05-06,2013,5
Purus_Labrea,-7.26,-64.8,62292300311,65.4378,2013-06-07,2013,6
Purus_Labrea,-7.26,-64.8,62292300311,49.520824,2013-07-09,2013,7
Purus_Labrea,-7.26,-64.8,62292300311,47.779034,2013-08-10,2013,8
Purus_Labrea,-7.26,-64.8,62292300311,51.707047,2013-08-26,2013,8
Purus_Labrea,-7.26,-64.8,62292300311,30.176947,2013-09-11,2013,9
Purus_Labrea,-7.26,-64.8,62292300311,39.549675,2013-09-27,2013,9
Purus_Labrea,-7.26,-64.8,62292300311,38.298203,2013-10-13,2013,10
Purus_Labrea,-7.26,-64.8,62292300311,166.42638,2014-01-01,2014,1
Purus_Labrea,-7.26,-64.8,62292300311,91.12229,2014-06-26,2014,6
Purus_Labrea,-7.26,-64.8,62292300311,62.246227,2014-07-12,2014,7
Purus_Labrea,-7.26,-64.8,62292300311,79.262215,2014-08-13,2014,8
Purus_Labrea,-7.26,-64.8,62292300311,71.89896,2014-08-29,2014,8
Purus_Labrea,-7.26,-64.8,62292300311,40.321346,2014-09-30,2014,9
Purus_Labrea,-7.26,-64.8,62292300311,151.05649,2015-03-09,2015,3
Purus_Labrea,-7.26,-64.8,62292300311,87.373795,2015-06-13,2015,6
Purus_Labrea,-7.26,-64.8,62292300311,53.759537,2015-07-15,2015,7
Purus_Labrea,-7.26,-64.8,62292300311,47.619392,2015-07-31,2015,7
Purus_Labrea,-7.26,-64.8,62292300311,83.37583,2015-08-16,2015,8
Purus_Labrea,-7.26,-64.8,62292300311,50.377243,2015-09-01,2015,9
Purus_Labrea,-7.26,-64.8,62292300311,38.187057,2015-09-17,2015,9
Purus_Labrea,-7.26,-64.8,62292300311,47.40624,2015-10-03,2015,10
Purus_Labrea,-7.26,-64.8,62292300311,39.772926,2015-10-19,2015,10
Purus_Labrea,-7.26,-64.8,62292300311,72.173805,2015-11-20,2015,11
Purus_Labrea,-7.26,-64.8,62292300311,67.81856,2015-12-06,2015,12
Purus_Labrea,-7.26,-64.8,62292300311,104.68561,2016-02-08,2016,2
Purus_Labrea,-7.26,-64.8,62292300311,32.45461,2016-07-01,2016,7
Purus_Labrea,-7.26,-64.8,62292300311,33.850872,2016-07-17,2016,7
Purus_Labrea,-7.26,-64.8,62292300311,31.71653,2016-08-02,2016,8
Purus_Labrea,-7.26,-64.8,62292300311,27.976856,2016-08-18,2016,8
Purus_Labrea,-7.26,-64.8,62292300311,67.37516,2016-11-06,2016,11
Purus_Labrea,-7.26,-64.8,62292300311,233.99274,2016-11-22,2016,11
Purus_Labrea,-7.26,-64.8,62292300311,204.4699,2016-12-08,2016,12
Purus_Labrea,-7.26,-64.8,62292300311,330.04147,2017-01-25,2017,1
Purus_Labrea,-7.26,-64.8,62292300311,51.903152,2017-03-30,2017,3
Purus_Labrea,-7.26,-64.8,62292300311,63.603775,2017-06-18,2017,6
Purus_Labrea,-7.26,-64.8,62292300311,54.209564,2017-07-04,2017,7
Purus_Labrea,-7.26,-64.8,62292300311,42.76845,2017-07-20,2017,7
Purus_Labrea,-7.26,-64.8,62292300311,38.93196,2017-08-05,2017,8
Purus_Labrea,-7.26,-64.8,62292300311,51.93616,2017-09-06,2017,9
Purus_Labrea,-7.26,-64.8,62292300311,448.1535,2018-04-18,2018,4
Purus_Labrea,-7.26,-64.8,62292300311,107.9896,2018-06-21,2018,6
Purus_Labrea,-7.26,-64.8,62292300311,64.61282,2018-07-07,2018,7
Purus_Labrea,-7.26,-64.8,62292300311,71.406654,2018-07-23,2018,7
Purus_Labrea,-7.26,-64.8,62292300311,33.954185,2018-08-24,2018,8
Purus_Labrea,-7.26,-64.8,62292300311,81.10068,2018-09-09,2018,9
Purus_Labrea,-7.26,-64.8,62292300311,29.394472,2018-09-25,2018,9
Purus_Labrea,-7.26,-64.8,62292300311,38.01981,2018-10-27,2018,10
Purus_Labrea,-7.26,-64.8,62292300311,91.457245,2018-11-12,2018,11
Purus_Labrea,-7.26,-64.8,62292300311,116.176186,2019-01-15,2019,1
Purus_Labrea,-7.26,-64.8,62292300311,133.38136,2019-05-07,2019,5
Purus_Labrea,-7.26,-64.8,62292300311,193.8151,2019-05-23,2019,5
Purus_Labrea,-7.26,-64.8,62292300311,63.30423,2019-06-24,2019,6
Purus_Labrea,-7.26,-64.8,62292300311,50.202843,2019-07-10,2019,7
Purus_Labrea,-7.26,-64.8,62292300311,31.901808,2019-07-26,2019,7
Purus_Labrea,-7.26,-64.8,62292300311,95.7785,2019-08-11,2019,8
Purus_Labrea,-7.26,-64.8,62292300311,31.267471,2019-08-27,2019,8
Purus_Labrea,-7.26,-64.8,62292300311,35.31559,2019-09-28,2019,9
Purus_Labrea,-7.26,-64.8,62292300311,340.9976,2019-12-01,2019,12
Purus_Labrea,-7.26,-64.8,62292300311,100.74847,2020-05-09,2020,5
Purus_Labrea,-7.26,-64.8,62292300311,105.97414,2020-06-10,2020,6
Purus_Labrea,-7.26,-64.8,62292300311,113.657166,2020-06-26,2020,6
Purus_Labrea,-7.26,-64.8,62292300311,74.60947,2020-07-28,2020,7
Purus_Labrea,-7.26,-64.8,62292300311,79.62604,2020-08-13,2020,8
Purus_Labrea,-7.26,-64.8,62292300311,72.6896,2020-09-14,2020,9
Purus_Labrea,-7.26,-64.8,62292300311,109.991394,2021-05-28,2021,5
Purus_Labrea,-7.26,-64.8,62292300311,69.88189,2021-06-13,2021,6
Purus_Labrea,-7.26,-64.8,62292300311,47.967117,2021-07-15,2021,7
Purus_Labrea,-7.26,-64.8,62292300311,86.813484,2021-07-31,2021,7
Purus_Labrea,-7.26,-64.8,62292300311,62.010532,2021-08-16,2021,8
Purus_Labrea,-7.26,-64.8,62292300311,35.190086,2021-09-01,2021,9
Purus_Labrea,-7.26,-64.8,62292300311,41.78793,2021-09-17,2021,9
Purus_Labrea,-7.26,-64.8,62292300311,36.129944,2021-10-03,2021,10
Purus_Labrea,-7.26,-64.8,62292300311,91.28933,2013-05-30,2013,5
Purus_Labrea,-7.26,-64.8,62292300311,53.33002,2013-06-15,2013,6
Purus_Labrea,-7.26,-64.8,62292300311,52.188717,2013-07-01,2013,7
Purus_Labrea,-7.26,-64.8,62292300311,60.630527,2013-08-02,2013,8
Purus_Labrea,-7.26,-64.8,62292300311,47.53568,2013-08-18,2013,8
Purus_Labrea,-7.26,-64.8,62292300311,43.092663,2013-10-05,2013,10
Purus_Labrea,-7.26,-64.8,62292300311,63.497734,2013-10-21,2013,10
Purus_Labrea,-7.26,-64.8,62292300311,83.19361,2014-05-01,2014,5
Purus_Labrea,-7.26,-64.8,62292300311,235.62946,2014-06-02,2014,6
Purus_Labrea,-7.26,-64.8,62292300311,53.811253,2014-06-18,2014,6
Purus_Labrea,-7.26,-64.8,62292300311,44.05478,2014-07-04,2014,7
Purus_Labrea,-7.26,-64.8,62292300311,67.95233,2014-08-05,2014,8
Purus_Labrea,-7.26,-64.8,62292300311,75.15875,2014-08-21,2014,8
Purus_Labrea,-7.26,-64.8,62292300311,52.35441,2014-09-06,2014,9
Purus_Labrea,-7.26,-64.8,62292300311,57.513058,2014-09-22,2014,9
Purus_Labrea,-7.26,-64.8,62292300311,65.51688,2014-10-08,2014,10
Purus_Labrea,-7.26,-64.8,62292300311,160.22289,2015-05-20,2015,5
Purus_Labrea,-7.26,-64.8,62292300311,228.07317,2015-06-05,2015,6
Purus_Labrea,-7.26,-64.8,62292300311,100.17649,2015-06-21,2015,6
Purus_Labrea,-7.26,-64.8,62292300311,52.51065,2015-07-07,2015,7
Purus_Labrea,-7.26,-64.8,62292300311,54.641483,2015-07-23,2015,7
Purus_Labrea,-7.26,-64.8,62292300311,65.60099,2015-08-08,2015,8
Purus_Labrea,-7.26,-64.8,62292300311,64.18348,2015-08-24,2015,8
Purus_Labrea,-7.26,-64.8,62292300311,42.330944,2015-09-09,2015,9
Purus_Labrea,-7.26,-64.8,62292300311,43.072063,2015-09-25,2015,9
Purus_Labrea,-7.26,-64.8,62292300311,38.780125,2015-10-27,2015,10
Purus_Labrea,-7.26,-64.8,62292300311,62.160583,2015-12-14,2015,12
Purus_Labrea,-7.26,-64.8,62292300311,172.67201,2016-04-04,2016,4
Purus_Labrea,-7.26,-64.8,62292300311,173.8635,2016-05-06,2016,5
Purus_Labrea,-7.26,-64.8,62292300311,106.89546,2016-05-22,2016,5
Purus_Labrea,-7.26,-64.8,62292300311,49.47558,2016-06-07,2016,6
Purus_Labrea,-7.26,-64.8,62292300311,87.0664,2016-06-23,2016,6
Purus_Labrea,-7.26,-64.8,62292300311,43.62504,2016-07-09,2016,7
Purus_Labrea,-7.26,-64.8,62292300311,48.214043,2016-07-25,2016,7
Purus_Labrea,-7.26,-64.8,62292300311,32.474426,2016-08-26,2016,8
Purus_Labrea,-7.26,-64.8,62292300311,27.083672,2016-09-11,2016,9
Purus_Labrea,-7.26,-64.8,62292300311,264.97906,2017-02-18,2017,2
Purus_Labrea,-7.26,-64.8,62292300311,66.66662,2017-05-25,2017,5
Purus_Labrea,-7.26,-64.8,62292300311,51.57324,2017-06-26,2017,6
Purus_Labrea,-7.26,-64.8,62292300311,75.40496,2017-07-12,2017,7
Purus_Labrea,-7.26,-64.8,62292300311,42.922104,2017-07-28,2017,7
Purus_Labrea,-7.26,-64.8,62292300311,59.22581,2017-08-13,2017,8
Purus_Labrea,-7.26,-64.8,62292300311,55.648365,2017-08-29,2017,8
Purus_Labrea,-7.26,-64.8,62292300311,41.584778,2017-09-14,2017,9
Purus_Labrea,-7.26,-64.8,62292300311,47.854095,2017-10-16,2017,10
Purus_Labrea,-7.26,-64.8,62292300311,116.02564,2017-11-01,2017,11
Purus_Labrea,-7.26,-64.8,62292300311,387.12485,2018-01-20,2018,1
Purus_Labrea,-7.26,-64.8,62292300311,131.24709,2018-05-12,2018,5
Purus_Labrea,-7.26,-64.8,62292300311,654.4723,2018-05-28,2018,5
Purus_Labrea,-7.26,-64.8,62292300311,89.89918,2018-06-13,2018,6
Purus_Labrea,-7.26,-64.8,62292300311,49.649662,2018-06-29,2018,6
Purus_Labrea,-7.26,-64.8,62292300311,51.88948,2018-07-15,2018,7
Purus_Labrea,-7.26,-64.8,62292300311,49.53071,2018-07-31,2018,7
Purus_Labrea,-7.26,-64.8,62292300311,46.336426,2018-09-01,2018,9
Purus_Labrea,-7.26,-64.8,62292300311,44.032158,2018-09-17,2018,9
Purus_Labrea,-7.26,-64.8,62292300311,44.793667,2018-10-03,2018,10
Purus_Labrea,-7.26,-64.8,62292300311,56.890713,2018-11-04,2018,11
Purus_Labrea,-7.26,-64.8,62292300311,159.16438,2019-04-13,2019,4
Purus_Labrea,-7.26,-64.8,62292300311,51.126892,2019-07-02,2019,7
Purus_Labrea,-7.26,-64.8,62292300311,52.18425,2019-07-18,2019,7
Purus_Labrea,-7.26,-64.8,62292300311,56.69488,2019-08-03,2019,8
Purus_Labrea,-7.26,-64.8,62292300311,51.962955,2019-08-19,2019,8
Purus_Labrea,-7.26,-64.8,62292300311,35.739582,2019-09-20,2019,9
Purus_Labrea,-7.26,-64.8,62292300311,210.36996,2020-01-26,2020,1
Purus_Labrea,-7.26,-64.8,62292300311,124.80643,2020-05-01,2020,5
Purus_Labrea,-7.26,-64.8,62292300311,29.13282,2020-07-04,2020,7
Purus_Labrea,-7.26,-64.8,62292300311,56.511654,2020-07-20,2020,7
Purus_Labrea,-7.26,-64.8,62292300311,79.24042,2020-08-05,2020,8
Purus_Labrea,-7.26,-64.8,62292300311,61.540375,2020-09-06,2020,9
Purus_Labrea,-7.26,-64.8,62292300311,83.93646,2020-09-22,2020,9
Purus_Labrea,-7.26,-64.8,62292300311,45.018723,2020-10-08,2020,10
Purus_Labrea,-7.26,-64.8,62292300311,35.213024,2020-10-24,2020,10
Purus_Labrea,-7.26,-64.8,62292300311,321.2096,2021-01-12,2021,1
Purus_Labrea,-7.26,-64.8,62292300311,77.773125,2021-05-20,2021,5
Purus_Labrea,-7.26,-64.8,62292300311,195.7442,2021-06-05,2021,6
Purus_Labrea,-7.26,-64.8,62292300311,50.634308,2021-07-07,2021,7
Purus_Labrea,-7.26,-64.8,62292300311,68.83821,2021-07-23,2021,7
Purus_Labrea,-7.26,-64.8,62292300311,58.979397,2021-08-08,2021,8
Purus_Labrea,-7.26,-64.8,62292300311,44.678474,2021-08-24,2021,8
Purus_Labrea,-7.26,-64.8,62292300311,59.149548,2021-10-11,2021,10
Purus_SeringalFortaleza,-7.72,-67.0,62292500441,447.77454,1984-05-05,1984,5
Purus_SeringalFortaleza,-7.72,-67.0,62292500441,83.13396,1984-07-08,1984,7
Purus_SeringalFortaleza,-7.72,-67.0,62292500441,58.146473,1984-08-09,1984,8
Purus_SeringalFortaleza,-7.72,-67.0,62292500441,52.92616,1984-09-10,1984,9
Purus_SeringalFortaleza,-7.72,-67.0,62292500441,502.3911,1984-12-15,1984,12
Purus_SeringalFortaleza,-7.72,-67.0,62292500441,390.40088,1984-12-31,1984,12
Purus_SeringalFortaleza,-7.72,-67.0,62292500441,527.3849,1985-05-08,1985,5
Purus_SeringalFortaleza,-7.72,-67.0,62292500441,127.46803,1985-06-09,1985,6
Purus_SeringalFortaleza,-7.72,-67.0,62292500441,360.7259,1985-11-16,1985,11
Purus_SeringalFortaleza,-7.72,-67.0,62292500441,78.05277,1986-06-28,1986,6
Purus_SeringalFortaleza,-7.72,-67.0,62292500441,183.79945,1986-10-18,1986,10
Purus_SeringalFortaleza,-7.72,-67.0,62292500441,263.21115,1987-05-14,1987,5
Purus_SeringalFortaleza,-7.72,-67.0,62292500441,207.29059,1987-05-30,1987,5
Purus_SeringalFortaleza,-7.72,-67.0,62292500441,56.65394,1987-07-01,1987,7
Purus_SeringalFortaleza,-7.72,-67.0,62292500441,21.79635,1987-09-19,1987,9
Purus_SeringalFortaleza,-7.72,-67.0,62292500441,25.829348,1987-10-05,1987,10
Purus_SeringalFortaleza,-7.72,-67.0,62292500441,578.232,1987-12-08,1987,12
Purus_SeringalFortaleza,-7.72,-67.0,62292500441,180.67117,1988-05-16,1988,5
Purus_SeringalFortaleza,-7.72,-67.0,62292500441,43.024467,1988-07-03,1988,7
Purus_SeringalFortaleza,-7.72,-67.0,62292500441,43.50953,1988-07-19,1988,7
Purus_SeringalFortaleza,-7.72,-67.0,62292500441,45.929943,1988-08-04,1988,8
Purus_SeringalFortaleza,-7.72,-67.0,62292500441,38.94654,1988-08-20,1988,8
Purus_SeringalFortaleza,-7.72,-67.0,62292500441,74.512245,1988-10-23,1988,10
Purus_SeringalFortaleza,-7.72,-67.0,62292500441,451.4215,1989-04-17,1989,4
Purus_SeringalFortaleza,-7.72,-67.0,62292500441,38.664146,1989-08-07,1989,8
Purus_SeringalFortaleza,-7.72,-67.0,62292500441,48.22614,1989-09-24,1989,9
Purus_SeringalFortaleza,-7.72,-67.0,62292500441,308.2769,1989-11-27,1989,11
Purus_SeringalFortaleza,-7.72,-67.0,62292500441,393.6281,1990-04-04,1990,4
Purus_SeringalFortaleza,-7.72,-67.0,62292500441,225.29015,1990-05-22,1990,5
Purus_SeringalFortaleza,-7.72,-67.0,62292500441,32.0143,1990-08-26,1990,8
Purus_SeringalFortaleza,-7.72,-67.0,62292500441,38.79863,1990-09-11,1990,9
Purus_SeringalFortaleza,-7.72,-67.0,62292500441,44.828674,1990-09-27,1990,9
Purus_SeringalFortaleza,-7.72,-67.0,62292500441,581.61017,1990-11-14,1990,11
Purus_SeringalFortaleza,-7.72,-67.0,62292500441,247.3537,1991-04-23,1991,4
Purus_SeringalFortaleza,-7.72,-67.0,62292500441,277.56784,1991-06-26,1991,6
Purus_SeringalFortaleza,-7.72,-67.0,62292500441,73.38681,1991-07-28,1991,7
Purus_SeringalFortaleza,-7.72,-67.0,62292500441,91.91357,1991-08-13,1991,8
Purus_SeringalFortaleza,-7.72,-67.0,62292500441,48.599915,1991-09-30,1991,9
Purus_SeringalFortaleza,-7.72,-67.0,62292500441,355.03568,1992-05-11,1992,5
Purus_SeringalFortaleza,-7.72,-67.0,62292500441,294.73074,1992-05-27,1992,5
Purus_SeringalFortaleza,-7.72,-67.0,62292500441,259.65433,1992-06-12,1992,6
Purus_SeringalFortaleza,-7.72,-67.0,62292500441,50.25344,1992-07-14,1992,7
Purus_SeringalFortaleza,-7.72,-67.0,62292500441,110.82182,1992-10-02,1992,10
Purus_SeringalFortaleza,-7.72,-67.0,62292500441,90.118225,1993-07-01,1993,7
Purus_SeringalFortaleza,-7.72,-67.0,62292500441,53.083946,1993-08-02,1993,8
Purus_SeringalFortaleza,-7.72,-67.0,62292500441,39.94948,1993-10-05,1993,10
Purus_SeringalFortaleza,-7.72,-67.0,62292500441,226.46991,1993-11-06,1993,11
Purus_SeringalFortaleza,-7.72,-67.0,62292500441,77.3912,1994-07-04,1994,7
Purus_SeringalFortaleza,-7.72,-67.0,62292500441,63.48304,1994-08-05,1994,8
Purus_SeringalFortaleza,-7.72,-67.0,62292500441,50.89889,1994-10-08,1994,10
Purus_SeringalFortaleza,-7.72,-67.0,62292500441,395.77173,1994-12-11,1994,12
Purus_SeringalFortaleza,-7.72,-67.0,62292500441,240.999,1995-06-05,1995,6
Purus_SeringalFortaleza,-7.72,-67.0,62292500441,51.43373,1995-07-07,1995,7
Purus_SeringalFortaleza,-7.72,-67.0,62292500441,61.82005,1995-07-23,1995,7
Purus_SeringalFortaleza,-7.72,-67.0,62292500441,53.611233,1995-08-08,1995,8
Purus_SeringalFortaleza,-7.72,-67.0,62292500441,159.09956,1996-06-07,1996,6
Purus_SeringalFortaleza,-7.72,-67.0,62292500441,71.73496,1996-06-23,1996,6
Purus_SeringalFortaleza,-7.72,-67.0,62292500441,43.065372,1996-07-09,1996,7
Purus_SeringalFortaleza,-7.72,-67.0,62292500441,45.96314,1996-07-25,1996,7
Purus_SeringalFortaleza,-7.72,-67.0,62292500441,49.03522,1996-08-10,1996,8
Purus_SeringalFortaleza,-7.72,-67.0,62292500441,35.63109,1996-09-27,1996,9
Purus_SeringalFortaleza,-7.72,-67.0,62292500441,415.24872,1996-12-16,1996,12
Purus_SeringalFortaleza,-7.72,-67.0,62292500441,405.1074,1997-02-02,1997,2
Purus_SeringalFortaleza,-7.72,-67.0,62292500441,476.53192,1997-05-09,1997,5
Purus_SeringalFortaleza,-7.72,-67.0,62292500441,91.193985,1997-06-26,1997,6
Purus_SeringalFortaleza,-7.72,-67.0,62292500441,42.46851,1997-07-12,1997,7
Purus_SeringalFortaleza,-7.72,-67.0,62292500441,81.91521,1997-08-13,1997,8
Purus_SeringalFortaleza,-7.72,-67.0,62292500441,63.27103,1997-09-14,1997,9
Purus_SeringalFortaleza,-7.72,-67.0,62292500441,137.32275,1997-09-30,1997,9
Purus_SeringalFortaleza,-7.72,-67.0,62292500441,37.35536,1997-10-16,1997,10
Purus_SeringalFortaleza,-7.72,-67.0,62292500441,106.77752,1998-06-29,1998,6
Purus_SeringalFortaleza,-7.72,-67.0,62292500441,67.176346,1998-07-31,1998,7
Purus_SeringalFortaleza,-7.72,-67.0,62292500441,36.04232,1998-08-16,1998,8
Purus_SeringalFortaleza,-7.72,-67.0,62292500441,31.614635,1998-09-17,1998,9
Purus_SeringalFortaleza,-7.72,-67.0,62292500441,23.594563,1998-10-03,1998,10
Purus_SeringalFortaleza,-7.72,-67.0,62292500441,305.47894,1998-11-20,1998,11
Purus_SeringalFortaleza,-7.72,-67.0,62292500441,383.63403,1999-04-13,1999,4
Purus_SeringalFortaleza,-7.72,-67.0,62292500441,63.880657,1999-07-02,1999,7
Purus_SeringalFortaleza,-7.72,-67.0,62292500441,58.742752,1999-08-03,1999,8
Purus_SeringalFortaleza,-7.72,-67.0,62292500441,68.19163,1999-08-19,1999,8
Purus_SeringalFortaleza,-7.72,-67.0,62292500441,219.20085,1999-10-06,1999,10
Purus_SeringalFortaleza,-7.72,-67.0,62292500441,351.98434,2000-05-01,2000,5
Purus_SeringalFortaleza,-7.72,-67.0,62292500441,45.40961,2000-07-20,2000,7
Purus_SeringalFortaleza,-7.72,-67.0,62292500441,318.85007,2000-11-09,2000,11
Purus_SeringalFortaleza,-7.72,-67.0,62292500441,177.4518,2001-05-04,2001,5
Purus_SeringalFortaleza,-7.72,-67.0,62292500441,89.51006,2001-06-05,2001,6
Purus_SeringalFortaleza,-7.72,-67.0,62292500441,95.13311,2001-06-21,2001,6
Purus_SeringalFortaleza,-7.72,-67.0,62292500441,40.060024,2001-09-09,2001,9
Purus_SeringalFortaleza,-7.72,-67.0,62292500441,40.420227,2001-09-25,2001,9
Purus_SeringalFortaleza,-7.72,-67.0,62292500441,43.409634,2001-10-11,2001,10
